source_id,entity_id,entity_type,url,source_type,authority_tier,fetch_priority,fetch_status,parser_hint,respect_robots,rate_limit_hint,last_checked_at,notes
src:wiki-event:ruination-helia,event:ruination-helia,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ARuination,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:rune-wars,event:rune-wars,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ARune_Wars,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:resurgence-civilizations,event:resurgence-civilizations,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AResurgence_of_Civilizations,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:first-demacia-noxus-war,event:first-demacia-noxus-war,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AFirst_Demacian-Noxian_War,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:medarda-succession-war,event:medarda-succession-war,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AMedardan_Succession_War,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:era-hextech,event:era-hextech,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AEra_of_Hextech,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:noxian-invasion-ionia,event:noxian-invasion-ionia,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ANoxian_Invasion_of_Ionia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:rebirth-sun-disc,event:rebirth-sun-disc,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ARebirth_of_the_Sun_Disc,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:return-ruined-king,event:return-ruined-king,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AReturn_of_the_Ruined_King,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:great-mage-rebellion,event:great-mage-rebellion,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AGreat_Mage_Rebellion,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:harrowing,event:harrowing,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AHarrowing,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:swain-coup,event:swain-coup,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3ASwain,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:yasuo-yone-duel,event:yasuo-yone-duel,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AYasuo,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:kayle-morgana-conflict,event:kayle-morgana-conflict,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3AKayle,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-event:aatrox-atreus-duel,event:aatrox-atreus-duel,EVENT,https://wiki.leagueoflegends.com/en-us/Universe%3APantheon,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Event reference seed. Follow citations to primary Riot material.
src:wiki-region:bandle-city,region:bandle-city,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ABandle_City,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:bilgewater,region:bilgewater,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ABilgewater,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:demacia,region:demacia,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ADemacia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:freljord,region:freljord,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AFreljord,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:ionia,region:ionia,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AIonia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:ixtal,region:ixtal,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AIxtal,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:noxus,region:noxus,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ANoxus,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:piltover,region:piltover,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3APiltover,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:shadow-isles,region:shadow-isles,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AShadow_Isles,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:shurima,region:shurima,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AShurima,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:targon,region:targon,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ATargon,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:void,region:void,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AThe_Void,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:zaun,region:zaun,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AZaun,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:camavor,region:camavor,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3ACamavor,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:icathia,region:icathia,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AIcathia,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-region:kathkan,region:kathkan,REGION,https://wiki.leagueoflegends.com/en-us/Universe%3AKathkan,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-faction:ascended,faction:ascended,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AAscended,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:darkin,faction:darkin,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ADarkin,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:black-rose,faction:black-rose,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ABlack_Rose,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:kinkou,faction:kinkou,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AKinkou_Order,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:order-shadow,faction:order-shadow,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AOrder_of_Shadow,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:sentinels-light,faction:sentinels-light,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ASentinels_of_Light,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:solari,faction:solari,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ASolari,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:lunari,faction:lunari,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ALunari,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:frostguard,faction:frostguard,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AFrostguard,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:avarosan,faction:avarosan,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AAvarosan,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:winter-claw,faction:winter-claw,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AWinter's_Claw,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:noxus,faction:noxus,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ANoxian_Empire,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:trifarix,faction:trifarix,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ATrifarix,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:demacia,faction:demacia,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ADemacian_State,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:mageseekers,faction:mageseekers,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AMageseekers,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:wardens,faction:wardens,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3APiltover_Wardens,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:chem-barons,faction:chem-barons,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AChem-Barons,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:glasc,faction:glasc,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AGlasc_Industries,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:buhru,faction:buhru,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ABuhru,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:mistborn,faction:mistborn,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ABlack_Mist_%2F_Shadow_Isles,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:medarda,faction:medarda,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AHouse_Medarda,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:du-couteau,faction:du-couteau,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3ADu_Couteau_Family,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:crownguard,faction:crownguard,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AHouse_Crownguard,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-faction:ferros,faction:ferros,FACTION,https://wiki.leagueoflegends.com/en-us/Universe%3AClan_Ferros,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source; resolve aliases/canonical page.
src:wiki-artifact:sun-disc,artifact:sun-disc,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3ASun_Disc,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:world-runes,artifact:world-runes,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AWorld_Runes,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:aion-erna,artifact:aion-erna,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AAion_Er'na,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:darkin-blade-aatrox,artifact:darkin-blade-aatrox,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AAatrox's_Blade,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:rhaast-scythe,artifact:rhaast-scythe,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3ARhaast,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:varus-bow,artifact:varus-bow,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AVarus's_Bow,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:petricite,artifact:petricite,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3APetricite,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:hexcore,artifact:hexcore,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AHexcore,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:lantern-thresh,artifact:lantern-thresh,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3AThresh's_Lantern,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-artifact:blade-ruined-king,artifact:blade-ruined-king,ARTIFACT,https://wiki.leagueoflegends.com/en-us/Universe%3ABlade_of_the_Ruined_King,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Candidate official Wiki Universe source.
src:wiki-runeterra-prime,,GLOBAL,https://wiki.leagueoflegends.com/en-us/Universe%3ARuneterra_Prime,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Global discovery/index source for recursive ingestion.
src:wiki-recent-history,,GLOBAL,https://wiki.leagueoflegends.com/en-us/Universe%3ARecent_History,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Global discovery/index source for recursive ingestion.
src:wiki-tales-runeterra,,GLOBAL,https://wiki.leagueoflegends.com/en-us/Universe%3ATales_of_Runeterra,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,DISCOVERED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,2026-09-16,Global discovery/index source for recursive ingestion.
